1682545998375,59.000000
1682545998397,52.000000
1682545998419,62.000000
1682545998439,71.000000
1682545998460,59.000000
1682545998481,67.000000
1682545998501,65.000000
1682545998521,74.000000
1682545998540,82.000000
1682545998560,90.000000
1682545998580,99.000000
1682545998598,95.000000
1682545998625,110.000000
1682545998645,120.000000
1682545998664,104.000000
1682545998681,100.000000
1682545998699,106.000000
1682545998717,113.000000
1682545998736,120.000000
1682545998760,133.000000
1682545998778,140.000000
1682545998796,136.000000
1682545998813,142.000000
1682545998830,147.000000
1682545998847,153.000000
1682545998865,160.000000
1682545998883,166.000000
1682545998901,173.000000
1682545998919,180.000000
1682545998937,187.000000
1682545998957,151.000000
1682545998976,147.000000
1682545998993,153.000000
1682545999011,159.000000
1682545999028,143.000000
1682545999045,149.000000
1682545999062,143.000000
1682545999079,148.000000
1682545999096,144.000000
1682545999114,150.000000
1682545999133,157.000000
1682545999150,164.000000
1682545999169,171.000000
1682545999185,176.000000
1682545999202,181.000000
1682545999218,175.000000
1682545999234,180.000000
1682545999250,185.000000
1682545999266,189.000000
1682545999282,194.000000
1682545999299,199.000000
1682545999315,204.000000
1682545999332,209.000000
1682545999348,214.000000
1682545999365,219.000000
1682545999381,214.000000
1682545999400,210.000000
1682545999417,216.000000
1682545999433,209.000000
1682545999451,215.000000
1682545999469,211.000000
1682545999487,217.000000
1682545999505,223.000000
1682545999523,231.000000
1682545999541,238.000000
1682545999560,245.000000
1682545999578,240.000000
1682545999594,246.000000
1682545999610,250.000000
1682545999626,244.000000
1682545999642,248.000000
1682545999658,253.000000
1682545999673,258.000000
1682545999689,262.000000
1682545999704,266.000000
1682545999720,269.000000
1682545999736,275.000000
1682545999752,280.000000
1682545999769,284.000000
1682545999785,290.000000
1682545999800,294.000000
1682545999816,299.000000
1682545999832,303.000000
1682545999848,307.000000
1682545999864,313.000000
1682545999880,318.000000
1682545999896,323.000000
1682545999911,327.000000
1682545999927,330.000000
1682545999942,335.000000
1682545999958,339.000000
1682545999974,344.000000
1682545999990,348.000000
1682546000005,352.000000
1682546000021,357.000000
1682546000037,362.000000
1682546000052,365.000000
1682546000068,370.000000
1682546000085,365.000000
1682546000102,370.000000
1682546000117,375.000000
1682546000133,357.000000
1682546000149,350.000000
1682546000165,321.000000
1682546000182,327.000000
1682546000201,335.000000
1682546000218,339.000000
1682546000234,345.000000
1682546000249,349.000000
1682546000265,353.000000
1682546000281,358.000000
1682546000298,363.000000
1682546000314,368.000000
1682546000332,374.000000
1682546000349,380.000000
1682546000368,366.000000
1682546000388,374.000000
1682546000406,369.000000
1682546000423,375.000000
1682546000440,381.000000
1682546000456,385.000000
1682546000471,390.000000
1682546000486,383.000000
1682546000502,375.000000
1682546000517,380.000000
1682546000533,383.000000
1682546000547,376.000000
1682546000567,372.000000
1682546000583,378.000000
1682546000598,382.000000
1682546000614,387.000000
1682546000629,391.000000
1682546000644,394.000000
1682546000660,399.000000
1682546000676,393.000000
1682546000691,374.000000
1682546000706,377.000000
1682546000721,380.000000
1682546000735,384.000000
1682546000751,388.000000
1682546000766,370.000000
1682546000781,374.000000
1682546000797,379.000000
1682546000812,381.000000
1682546000827,386.000000
1682546000842,390.000000
1682546000857,382.000000
1682546000872,363.000000
1682546000887,356.000000
1682546000902,359.000000
1682546000917,351.000000
1682546000931,332.000000
1682546000946,336.000000
1682546000961,339.000000
1682546000976,342.000000
1682546000990,346.000000
1682546001005,350.000000
1682546001020,354.000000
1682546001034,357.000000
1682546001049,360.000000
1682546001064,353.000000
1682546001079,356.000000
1682546001094,360.000000
1682546001109,364.000000
1682546001124,368.000000
1682546001139,371.000000
1682546001153,363.000000
1682546001169,367.000000
1682546001184,371.000000
1682546001199,375.000000
1682546001214,368.000000
1682546001228,371.000000
1682546001243,364.000000
1682546001258,367.000000
1682546001272,370.000000
1682546001287,374.000000
1682546001302,378.000000
1682546001319,384.000000
1682546001335,389.000000
1682546001350,381.000000
1682546001365,384.000000
1682546001380,389.000000
1682546001397,394.000000
1682546001412,399.000000
1682546001427,403.000000
1682546001442,395.000000
1682546001458,400.000000
1682546001473,404.000000
1682546001488,408.000000
1682546001504,412.000000
1682546001520,416.000000
1682546001536,410.000000
1682546001550,413.000000
1682546001566,418.000000
1682546001581,422.000000
1682546001597,416.000000
1682546001612,419.000000
1682546001626,422.000000
1682546001641,426.000000
1682546001655,429.000000
1682546001670,433.000000
1682546001685,392.000000
1682546001700,396.000000
1682546001715,400.000000
1682546001730,404.000000
1682546001744,406.000000
1682546001759,377.000000
1682546001775,369.000000
1682546001791,351.000000
1682546001806,355.000000
1682546001821,359.000000
1682546001836,352.000000
1682546001851,356.000000
1682546001866,348.000000
1682546001881,351.000000
1682546001896,355.000000
1682546001910,359.000000
1682546001925,352.000000
1682546001940,345.000000
1682546001955,337.000000
1682546001970,340.000000
1682546001984,343.000000
1682546001999,347.000000
1682546002014,351.000000
1682546002028,354.000000
1682546002042,357.000000
1682546002057,360.000000
1682546002072,364.000000
1682546002086,356.000000
1682546002101,348.000000
1682546002117,353.000000
1682546002132,357.000000
1682546002147,359.000000
1682546002162,363.000000
1682546002176,367.000000
1682546002190,359.000000
1682546002205,363.000000
1682546002219,366.000000
1682546002233,368.000000
1682546002248,372.000000
1682546002263,364.000000
1682546002278,369.000000
1682546002294,373.000000
1682546002309,377.000000
1682546002325,381.000000
1682546002341,387.000000
1682546002355,390.000000
1682546002370,394.000000
1682546002385,398.000000
1682546002399,400.000000
1682546002414,404.000000
1682546002429,406.000000
1682546002444,410.000000
1682546002459,403.000000
1682546002474,408.000000
1682546002490,412.000000
1682546002505,417.000000
1682546002521,409.000000
1682546002538,415.000000
1682546002556,423.000000
1682546002569,425.000000
1682546002584,429.000000
1682546002599,432.000000
1682546002614,436.000000
1682546002629,440.000000
1682546002644,443.000000
1682546002658,447.000000
1682546002673,439.000000
1682546002688,442.000000
1682546002702,445.000000
1682546002717,439.000000
1682546002733,442.000000
1682546002748,447.000000
1682546002765,453.000000
1682546002780,457.000000
1682546002796,462.000000
1682546002811,466.000000
1682546002816,80.000000
1682546002827,459.000000
1682546002842,452.000000
1682546002857,456.000000
1682546002867,120.000000
1682546002871,448.000000
1682546002886,429.000000
1682546002900,421.000000
1682546002915,425.000000
1682546002932,408.000000
1682546002948,402.000000
1682546002963,406.000000
1682546002977,408.000000
1682546002991,411.000000
1682546003006,415.000000
1682546003020,418.000000
1682546003035,421.000000
1682546003051,425.000000
1682546003066,429.000000
1682546003079,40.000000
1682546003080,433.000000
1682546003095,437.000000
1682546003110,440.000000
1682546003125,433.000000
1682546003139,435.000000
1682546003153,439.000000
1682546003168,409.000000
1682546003182,413.000000
1682546003196,416.000000
1682546003211,408.000000
1682546003225,411.000000
1682546003239,414.000000
1682546003253,417.000000
1682546003268,409.000000
1682546003283,413.000000
1682546003297,416.000000
1682546003312,420.000000
1682546003326,423.000000
1682546003341,415.000000
1682546003357,420.000000
1682546003372,412.000000
1682546003387,405.000000
1682546003401,408.000000
1682546003416,411.000000
1682546003431,414.000000
1682546003445,418.000000
1682546003459,409.000000
1682546003474,402.000000
1682546003488,393.000000
1682546003503,386.000000
1682546003504,27.000000
1682546003517,388.000000
1682546003531,391.000000
1682546003546,395.000000
1682546003561,398.000000
1682546003561,28.000000
1682546003575,401.000000
1682546003581,25.000000
1682546003590,404.000000
1682546003604,408.000000
1682546003619,376.000000
1682546003633,380.000000
1682546003647,383.000000
1682546003662,376.000000
1682546003676,379.000000
1682546003691,381.000000
1682546003705,385.000000
1682546003720,389.000000
1682546003736,393.000000
1682546003742,30.000000
1682546003750,397.000000
1682546003765,401.000000
1682546003780,404.000000
1682546003794,408.000000
1682546003809,389.000000
1682546003824,370.000000
1682546003839,340.000000
1682546003853,331.000000
1682546003868,301.000000
